drug,miRNA,disease
DB00755,let-7f,D003424
DB00755,let-7f,D013921
DB00755,let-7f,D011655
DB00755,let-7f,D009442
DB00755,let-7f,D009456
DB00755,let-7f,D015535
DB00755,let-7f,D053201
DB00755,let-7f,D015464
DB00755,let-7f,D012859
DB00755,let-7f,D004715
DB00755,let-7f,D054198
DB00755,let-7f,D003327
DB00755,let-7f,D004833
DB00755,let-7f,D004827
DB00755,let-7f,D005317
DB00755,let-7f,D006976
DB00755,let-7f,D006561
DB00755,let-7f,D016543
DB00755,let-7f,D015470
DB00755,let-7f,D008527
DB00755,let-7f,D002294
DB00755,let-7f,D052016
DB00755,let-7f,D065626
DB00755,let-7f,D009447
DB00755,let-7f,D006223
DB00755,let-7f,D016393
DB00755,let-7f,C535531
DB00755,let-7f,D063647
DB00755,let-7f,D002446
DB00755,let-7f,D014277
DB00755,let-7f,D017545
DB00755,let-7f,D010534
DB00755,let-7f,D015427
DB00755,let-7f,D014605
DB00755,let-7f,D017086
DB00755,let-7f,D003072
DB00755,let-7f,D005706
DB00755,let-7f,D000860
DB00755,let-7f,D002278
DB00755,let-7f,D007511
DB00755,let-7f,D013272
DB00755,let-7f,D008288
DB00755,let-7f,D014890
DB00755,let-7f,D003876
DB00755,let-7f,D065627
DB00755,let-7f,D010001
DB00755,let-7f,D007248
DB00755,let-7f,D003323
DB00755,let-7f,D009080
DB00755,let-7f,D057765
DB00755,let-7f,D000755
DB00755,let-7f,D054058
DB00755,let-7f,D004938
DB00755,let-7f,C536629
DB00907,let-7a,D034701
DB00907,let-7a,D006566
DB00907,let-7a,D000072716
DB00907,let-7a,D056770
DB00907,let-7a,D000795
DB00907,let-7a,D012175
DB00907,let-7a,D018239
DB00907,let-7a,D007822
DB00907,let-7a,D004769
DB00907,let-7a,D002296
DB00907,let-7a,D009298
DB00907,let-7a,D010505
DB00907,let-7a,D014376
DB00907,let-7a,D011236
DB00907,let-7a,D010520
DB00907,let-7a,D001661
DB00907,let-7a,D015433
DB00907,let-7a,D007249
DB00907,let-7a,D001022
DB00907,let-7a,D020370
DB00907,let-7a,D015451
DB00907,let-7a,D055959
DB00907,let-7a,D012164
DB00907,let-7a,D006332
DB00907,let-7a,D000075222
DB00907,let-7a,D013964
DB00907,let-7a,D000077274
DB00907,let-7a,D007938
DB00907,let-7a,D020371
DB00907,let-7a,D006402
DB00907,let-7a,D010911
DB00907,let-7a,D011085
DB00907,let-7a,D012509
DB00907,let-7a,D010182
DB00907,let-7a,D011230
DB00907,let-7a,D007333
DB00907,let-7a,D001008
DB00907,let-7a,D001523
DB00907,let-7a,D010922
DB00907,let-7a,D019970
DB00907,let-7a,D018218
DB00907,let-7a,D011658
DB00907,let-7a,D019636
DB00907,let-7a,D001289
DB00907,let-7a,D004314
DB00907,let-7a,D003922
DB00907,let-7a,D008107
DB00907,let-7a,D012173
DB00907,let-7a,D000163
DB00907,let-7a,D006509
DB00907,let-7a,D020345
DB00907,let-7a,D004806
DB00907,let-7a,D005922
DB00907,let-7a,D012128
DB00907,let-7a,D005355
DB00907,let-7a,D001327
DB00907,let-7a,D055370
DB00907,let-7a,D000437
DB00907,let-7a,D005909
DB00907,let-7a,D012595
DB00907,let-7a,D058065
DB00907,let-7a,D020961
DB00907,let-7a,D011832
DB00907,let-7a,D050197
DB00907,let-7a,D008269
DB00907,let-7a,D016403
DB00907,let-7a,D002545
DB00907,let-7a,D002972
DB00907,let-7a,D054990
DB00907,let-7a,D016889
DB00907,let-7a,D009157
DB00907,let-7a,D000026
DB00907,let-7a,D006973
DB00907,let-7a,D058226
DB00907,let-7a,D000077192
DB00907,let-7a,D015212
DB00907,let-7a,D020388
DB00907,let-7a,D015428
DB00907,let-7a,D008659
DB00907,let-7a,D017379
DB00907,let-7a,D010190
DB00907,let-7a,D009062
DB00907,let-7a,D014029
DB00907,let-7a,D002292
DB00907,let-7a,D002295
DB00907,let-7a,D000083242
DB00907,let-7a,D000236
DB00907,let-7a,D060825
DB00907,let-7a,D014397
DB00907,let-7a,D009103
DB00907,let-7a,D003424
DB00907,let-7a,D013921
DB00907,let-7a,D011655
DB00907,let-7a,D009442
DB00907,let-7a,D009456
DB00907,let-7a,D015535
DB00907,let-7a,D053201
DB00907,let-7a,D015464
DB00907,let-7a,D012859
DB00907,let-7a,D003324
DB00907,let-7a,D004715
DB00907,let-7a,D054198
DB00907,let-7a,D003327
DB00907,let-7a,D004833
DB00907,let-7a,D004827
DB00907,let-7a,D005317
DB00907,let-7a,D006976
DB00907,let-7a,D015470
DB00907,let-7a,D008527
DB00907,let-7a,D002294
DB00907,let-7a,D052016
DB00907,let-7a,D065626
DB00907,let-7a,D009447
DB00907,let-7a,D006223
DB00907,let-7a,D063647
DB00907,let-7a,D002446
DB00907,let-7a,D014277
DB00907,let-7a,D002280
DB00907,let-7a,D017545
DB00907,let-7a,D010534
DB00907,let-7a,D015427
DB00907,let-7a,D014605
DB00907,let-7a,D017086
DB00907,let-7a,D003072
DB00907,let-7a,D005706
DB00907,let-7a,D000860
DB00907,let-7a,D007511
DB00907,let-7a,D008288
DB00907,let-7a,D014890
DB00907,let-7a,D003876
DB00907,let-7a,D065627
DB00907,let-7a,D010001
DB00907,let-7a,D007248
DB00907,let-7a,D003323
DB00907,let-7a,D000755
DB00907,let-7a,D054058
DB00907,let-7a,D004938
DB00907,let-7a,D004719
DB00907,let-7a,D011014
DB00907,let-7a,D000690
DB00907,let-7a,D011470
DB00907,let-7a,D009202
DB00907,let-7a,D014947
DB00907,let-7a,D014652
DB00907,let-7a,D056735
DB00907,let-7a,D010518
DB00907,let-7a,D008180
DB00907,let-7e,D008175
DB00907,let-7e,D002357
DB00907,let-7e,D058186
DB00907,let-7e,D005757
DB00907,let-7e,D006967
DB00907,let-7e,D003872
DB00907,let-7e,D020964
DB00907,let-7e,D000077277
DB00907,let-7e,D011225
DB00907,let-7e,D012559
DB00907,let-7e,D010024
DB00907,let-7e,D002583
DB00907,let-7e,D000072660
DB00907,let-7e,D008171
DB00907,let-7e,D010300
DB00907,let-7e,D008545
DB00907,let-7e,D003110
DB00907,let-7e,D018805
DB00907,let-7e,D012516
DB00907,let-7e,D017544
DB00907,let-7e,D014657
DB00907,let-7e,D001249
DB00907,let-7e,D006949
DB00907,let-7e,D008228
DB00907,let-7e,D008103
DB00907,let-7e,D018281
DB00907,let-7e,D002658
DB00907,let-7e,D006333
DB00907,let-7e,D008268
DB00907,let-7e,D003930
DB00907,let-7e,D006689
DB00907,let-7e,D002386
DB00907,let-7e,D000077216
DB00907,let-7e,D058922
DB00907,let-7e,D001172
DB00907,let-7e,D002561
DB00907,let-7e,D009190
DB00907,let-7e,D014376
DB00907,let-7e,D066126
DB00907,let-7e,D013119
DB00907,let-7e,D009101
DB00907,let-7e,D007674
DB00907,let-7e,D011236
DB00907,let-7e,D006526
DB00907,let-7e,D016640
DB00907,let-7e,D011471
DB00907,let-7e,D002318
DB00907,let-7e,D007246
DB00907,let-7e,D053713
DB00907,let-7e,D002779
DB00907,let-7e,D024821
DB00907,let-7e,D006323
DB00907,let-7e,D050500
DB00907,let-7e,D008223
DB00907,let-7e,D015459
DB00907,let-7e,D001749
DB00907,let-7e,D029424
DB00907,let-7e,D064726
DB00907,let-7e,D009767
DB00907,let-7e,D001281
DB00907,let-7e,D003928
DB00907,let-7e,D001228
DB00907,let-7e,D006457
DB00907,let-7e,D000751
DB00907,let-7e,D010182
DB00907,let-7e,D011230
DB00907,let-7e,D007333
DB00907,let-7e,D001008
DB00907,let-7e,D001523
DB00907,let-7e,D010922
DB00907,let-7e,D019970
DB00907,let-7e,D018218
DB00907,let-7e,D011658
DB00907,let-7e,D019636
DB00907,let-7e,D001289
DB00907,let-7e,D004314
DB00907,let-7e,D003922
DB00907,let-7e,D008107
DB00907,let-7e,D012173
DB00907,let-7e,D000163
DB00907,let-7e,D006509
DB00907,let-7e,D020345
DB00907,let-7e,D004806
DB00907,let-7e,D005922
DB00907,let-7e,D012128
DB00907,let-7e,D005355
DB00907,let-7e,D001327
DB00907,let-7e,D055370
DB00907,let-7e,D000437
DB00907,let-7e,D005909
DB00907,let-7e,D012595
DB00907,let-7e,D058065
DB00907,let-7e,D020961
DB00907,let-7e,D011832
DB00907,let-7e,D050197
DB00907,let-7e,D008269
DB00907,let-7e,D016403
DB00907,let-7e,D002545
DB00907,let-7e,D002972
DB00907,let-7e,D054990
DB00907,let-7e,D016889
DB00907,let-7e,D009157
DB00907,let-7e,D000026
DB00907,let-7e,D006973
DB00907,let-7e,D058226
DB00907,let-7e,D000077192
DB00907,let-7e,D015212
DB00907,let-7e,D020388
DB00907,let-7e,D015428
DB00907,let-7e,D008659
DB00907,let-7e,D017379
DB00907,let-7e,D010190
DB00907,let-7e,D009062
DB00907,let-7e,D014029
DB00907,let-7e,D002292
DB00907,let-7e,D002295
DB00907,let-7e,D000083242
DB00907,let-7e,D000236
DB00907,let-7e,D060825
DB00907,let-7e,D014397
DB00907,let-7e,D009103
DB00907,let-7e,D003424
DB00907,let-7e,D013921
DB00907,let-7e,D011655
DB00907,let-7e,D009442
DB00907,let-7e,D009456
DB00907,let-7e,D015535
DB00907,let-7e,D053201
DB00907,let-7e,D015464
DB00907,let-7e,D012859
DB00907,let-7e,D003324
DB00907,let-7e,D004715
DB00907,let-7e,D054198
DB00907,let-7e,D003327
DB00907,let-7e,D004833
DB00907,let-7e,D004827
DB00907,let-7e,D005317
DB00907,let-7e,D006976
DB00907,let-7e,D015470
DB00907,let-7e,D008527
DB00907,let-7e,D002294
DB00907,let-7e,D052016
DB00907,let-7e,D065626
DB00907,let-7e,D009447
DB00907,let-7e,D006223
DB00907,let-7e,D063647
DB00907,let-7e,D002446
DB00907,let-7e,D014277
DB00907,let-7e,D002280
DB00907,let-7e,D017545
DB00907,let-7e,D010534
DB00907,let-7e,D015427
DB00907,let-7e,D014605
DB00907,let-7e,D017086
DB00907,let-7e,D003072
DB00907,let-7e,D005706
DB00907,let-7e,D000860
DB00907,let-7e,D007511
DB00907,let-7e,D008288
DB00907,let-7e,D014890
DB00907,let-7e,D003876
DB00907,let-7e,D065627
DB00907,let-7e,D010001
DB00907,let-7e,D007248
DB00907,let-7e,D003323
DB00907,let-7e,D000755
DB00907,let-7e,D054058
DB00907,let-7e,D004938
DB00907,let-7e,D004719
DB00907,let-7e,D011014
DB00907,let-7e,D000690
DB00907,let-7e,D011470
DB00907,let-7e,D009202
DB00907,let-7e,D014947
DB00907,let-7e,D014652
DB00907,let-7e,D056735
DB00907,let-7e,D010518
DB00907,let-7e,D008180
DB00907,let-7d,D034701
DB00907,let-7d,D006566
DB00907,let-7d,D000072716
DB00907,let-7d,D056770
DB00907,let-7d,D012175
DB00907,let-7d,D018239
DB00907,let-7d,D007822
DB00907,let-7d,D004769
DB00907,let-7d,D009298
DB00907,let-7d,D010505
DB00907,let-7d,D010520
DB00907,let-7d,D001661
DB00907,let-7d,D015433
DB00907,let-7d,D001228
DB00907,let-7d,D006457
DB00907,let-7d,D000751
DB00907,let-7d,D064129
DB00907,let-7d,D011671
DB00907,let-7d,C535608
DB00907,let-7d,C537017
DB00907,let-7d,C536494
DB00907,let-7d,D006561
DB00907,let-7d,D016543
DB00907,let-7d,D059226
DB00907,let-7d,D016393
DB00907,let-7d,C535531
DB00907,let-7d,C562602
DB00907,let-7d,D014929
DB00907,let-7d,D018269
DB00907,let-7d,D002278
DB00907,let-7d,D013272
DB00907,let-7d,D009080
DB00907,let-7d,D057765
DB00907,let-7d,D050171
DB00907,let-7d,C536629
DB00907,let-7d,D018979
DB00907,let-7d,D055113
DB00907,let-7c,D003920
DB00907,let-7c,D000544
DB00907,let-7c,D002357
DB00907,let-7c,D009203
DB00907,let-7c,D058186
DB00907,let-7c,D009765
DB00907,let-7c,D005757
DB00907,let-7c,D006967
DB00907,let-7c,D003872
DB00907,let-7c,D000077273
DB00907,let-7c,D020964
DB00907,let-7c,D000077277
DB00907,let-7c,D012559
DB00907,let-7c,D010051
DB00907,let-7c,D010024
DB00907,let-7c,D000086382
DB00907,let-7c,D003924
DB00907,let-7c,D000072660
DB00907,let-7c,D010300
DB00907,let-7c,D003110
DB00907,let-7c,D018805
DB00907,let-7c,D012516
DB00907,let-7c,D017544
DB00907,let-7c,D014657
DB00907,let-7c,D006949
DB00907,let-7c,D008228
DB00907,let-7c,D008113
DB00907,let-7c,D008103
DB00907,let-7c,D018281
DB00907,let-7c,D002658
DB00907,let-7c,D006333
DB00907,let-7c,D008268
DB00907,let-7c,D003930
DB00907,let-7c,D006689
DB00907,let-7c,D058922
DB00907,let-7c,D002561
DB00907,let-7c,D009190
DB00907,let-7c,D010505
DB00907,let-7c,D066126
DB00907,let-7c,D013119
DB00907,let-7c,D007674
DB00907,let-7c,D006526
DB00907,let-7c,D016640
DB00907,let-7c,D001661
DB00907,let-7c,D002318
DB00907,let-7c,D053713
DB00907,let-7c,D002779
DB00907,let-7c,D024821
DB00907,let-7c,D006323
DB00907,let-7c,D050500
DB00907,let-7c,D000081029
DB00907,let-7c,D008223
DB00907,let-7c,D015459
DB00907,let-7c,D009133
DB00907,let-7c,D003865
DB00907,let-7c,D064726
DB00907,let-7c,D015433
DB00907,let-7c,D009767
DB00907,let-7c,D001281
DB00907,let-7c,D007249
DB00907,let-7c,D001022
DB00907,let-7c,D020370
DB00907,let-7c,D015451
DB00907,let-7c,D055959
DB00907,let-7c,D012164
DB00907,let-7c,D006332
DB00907,let-7c,D000075222
DB00907,let-7c,D013964
DB00907,let-7c,D000077274
DB00907,let-7c,D020371
DB00907,let-7c,D006402
DB00907,let-7c,D010911
DB00907,let-7c,D011085
DB00907,let-7c,D012509
DB00907,let-7c,D010182
DB00907,let-7c,D011230
DB00907,let-7c,D007333
DB00907,let-7c,D001008
DB00907,let-7c,D001523
DB00907,let-7c,D010922
DB00907,let-7c,D019970
DB00907,let-7c,D018218
DB00907,let-7c,D011658
DB00907,let-7c,D019636
DB00907,let-7c,D001289
DB00907,let-7c,D003922
DB00907,let-7c,D008107
DB00907,let-7c,D012173
DB00907,let-7c,D000163
DB00907,let-7c,D006509
DB00907,let-7c,D020345
DB00907,let-7c,D004806
DB00907,let-7c,D005922
DB00907,let-7c,D012128
DB00907,let-7c,D005355
DB00907,let-7c,D001327
DB00907,let-7c,D055370
DB00907,let-7c,D000437
DB00907,let-7c,D005909
DB00907,let-7c,D012595
DB00907,let-7c,D058065
DB00907,let-7c,D064129
DB00907,let-7c,D011671
DB00907,let-7c,C535608
DB00907,let-7c,D000083242
DB00907,let-7c,D000236
DB00907,let-7c,D060825
DB00907,let-7c,D014397
DB00907,let-7c,D009103
DB00907,let-7c,D003424
DB00907,let-7c,D013921
DB00907,let-7c,D011655
DB00907,let-7c,D009442
DB00907,let-7c,D009456
DB00907,let-7c,D015535
DB00907,let-7c,D053201
DB00907,let-7c,D015464
DB00907,let-7c,D012859
DB00907,let-7c,D003324
DB00907,let-7c,D004715
DB00907,let-7c,D054198
DB00907,let-7c,D003327
DB00907,let-7c,D004833
DB00907,let-7c,D004827
DB00907,let-7c,D005317
DB00907,let-7c,D006976
DB00907,let-7c,D015470
DB00907,let-7c,D008527
DB00907,let-7c,D002294
DB00907,let-7c,D052016
DB00907,let-7c,D065626
DB00907,let-7c,D009447
DB00907,let-7c,D006223
DB00907,let-7c,D063647
DB00907,let-7c,D002446
DB00907,let-7c,D014277
DB00907,let-7c,D002280
DB00907,let-7c,D017545
DB00907,let-7c,D010534
DB00907,let-7c,D015427
DB00907,let-7c,D014605
DB00907,let-7c,D017086
DB00907,let-7c,D003072
DB00907,let-7c,D005706
DB00907,let-7c,D000860
DB00907,let-7c,D007511
DB00907,let-7c,D008288
DB00907,let-7c,D014890
DB00907,let-7c,D003876
DB00907,let-7c,D065627
DB00907,let-7c,D010001
DB00907,let-7c,D007248
DB00907,let-7c,D003323
DB00907,let-7c,D000755
DB00907,let-7c,D054058
DB00907,let-7c,D004938
DB00907,let-7c,D004719
DB00907,let-7c,D011014
DB00907,let-7c,D000690
DB00907,let-7c,D011470
DB00907,let-7c,D009202
DB00907,let-7c,D014947
DB00907,let-7c,D014652
DB00907,let-7c,D056735
DB00907,let-7c,D010518
DB00907,let-7c,D008180
DB00907,let-7b,D000544
DB00907,let-7b,D010003
DB00907,let-7b,D002357
DB00907,let-7b,D006967
DB00907,let-7b,D003872
DB00907,let-7b,D000077273
DB00907,let-7b,D020964
DB00907,let-7b,D000077277
DB00907,let-7b,D011225
DB00907,let-7b,D012559
DB00907,let-7b,D000072660
DB00907,let-7b,D000077195
DB00907,let-7b,D010300
DB00907,let-7b,D012516
DB00907,let-7b,D017544
DB00907,let-7b,D014657
DB00907,let-7b,D001249
DB00907,let-7b,D006949
DB00907,let-7b,D008113
DB00907,let-7b,D008103
DB00907,let-7b,D018281
DB00907,let-7b,D002658
DB00907,let-7b,D006333
DB00907,let-7b,D008268
DB00907,let-7b,D003930
DB00907,let-7b,D002386
DB00907,let-7b,D058922
DB00907,let-7b,D009190
DB00907,let-7b,D066126
DB00907,let-7b,D013119
DB00907,let-7b,D016640
DB00907,let-7b,D002318
DB00907,let-7b,D053713
DB00907,let-7b,D002779
DB00907,let-7b,D024821
DB00907,let-7b,D006323
DB00907,let-7b,D050500
DB00907,let-7b,D008223
DB00907,let-7b,D015459
DB00907,let-7b,D009133
DB00907,let-7b,D029424
DB00907,let-7b,D064726
DB00907,let-7b,D009767
DB00907,let-7b,D001022
DB00907,let-7b,D020370
DB00907,let-7b,D015451
DB00907,let-7b,D006332
DB00907,let-7b,D000075222
DB00907,let-7b,D013964
DB00907,let-7b,D020371
DB00907,let-7b,D006402
DB00907,let-7b,D010911
DB00907,let-7b,D011085
DB00907,let-7b,D012509
DB00907,let-7b,D010182
DB00907,let-7b,D011230
DB00907,let-7b,D007333
DB00907,let-7b,D001008
DB00907,let-7b,D001523
DB00907,let-7b,D010922
DB00907,let-7b,D019970
DB00907,let-7b,D018218
DB00907,let-7b,D011658
DB00907,let-7b,D019636
DB00907,let-7b,D004314
DB00907,let-7b,D003922
DB00907,let-7b,D008107
DB00907,let-7b,D000163
DB00907,let-7b,D006509
DB00907,let-7b,D020345
DB00907,let-7b,D004806
DB00907,let-7b,D012128
DB00907,let-7b,D055370
DB00907,let-7b,D000437
DB00907,let-7b,D005909
DB00907,let-7b,D012595
DB00907,let-7b,D058065
DB00907,let-7b,D020961
DB00907,let-7b,D008269
DB00907,let-7b,D016403
DB00907,let-7b,D002545
DB00907,let-7b,D002972
DB00907,let-7b,D054990
DB00907,let-7b,D016889
DB00907,let-7b,D009157
DB00907,let-7b,D000026
DB00907,let-7b,D006973
DB00907,let-7b,D058226
DB00907,let-7b,D015212
DB00907,let-7b,D020388
DB00907,let-7b,D015428
DB00907,let-7b,D008659
DB00907,let-7b,D017379
DB00907,let-7b,D010190
DB00907,let-7b,D009062
DB00907,let-7b,D014029
DB00907,let-7b,D002292
DB00907,let-7b,D002295
DB00907,let-7b,C537017
DB00907,let-7b,C536494
DB00907,let-7b,D006561
DB00907,let-7b,D016543
DB00907,let-7b,D059226
DB00907,let-7b,D006223
DB00907,let-7b,D063647
DB00907,let-7b,D002446
DB00907,let-7b,D014277
DB00907,let-7b,D002280
DB00907,let-7b,D017545
DB00907,let-7b,D010534
DB00907,let-7b,D015427
DB00907,let-7b,D014605
DB00907,let-7b,D017086
DB00907,let-7b,D003072
DB00907,let-7b,D005706
DB00907,let-7b,D000860
DB00907,let-7b,D007511
DB00907,let-7b,D008288
DB00907,let-7b,D014890
DB00907,let-7b,D003876
DB00907,let-7b,D065627
DB00907,let-7b,D010001
DB00907,let-7b,D007248
DB00907,let-7b,D003323
DB00907,let-7b,D000755
DB00907,let-7b,D054058
DB00907,let-7b,D004938
DB00907,let-7b,D004719
DB00907,let-7b,D011014
DB00907,let-7b,C536629
DB00907,let-7b,D000690
DB00907,let-7b,D011470
DB00907,let-7b,D009202
DB00907,let-7b,D014947
DB00907,let-7b,D014652
DB00907,let-7b,D056735
DB00907,let-7b,D010518
DB00907,let-7b,D008180
DB00907,let-7g,D003920
DB00907,let-7g,D010003
DB00907,let-7g,D002357
DB00907,let-7g,D001943
DB00907,let-7g,D009203
DB00907,let-7g,D058186
DB00907,let-7g,D009765
DB00907,let-7g,D005757
DB00907,let-7g,D006967
DB00907,let-7g,D003872
DB00907,let-7g,D000077273
DB00907,let-7g,D020964
DB00907,let-7g,D000077277
DB00907,let-7g,D012559
DB00907,let-7g,D010051
DB00907,let-7g,D002583
DB00907,let-7g,D000086382
DB00907,let-7g,D003924
DB00907,let-7g,D000072660
DB00907,let-7g,D008171
DB00907,let-7g,D002289
DB00907,let-7g,D000077195
DB00907,let-7g,D010300
DB00907,let-7g,D008545
DB00907,let-7g,D018805
DB00907,let-7g,D007822
DB00907,let-7g,D017544
DB00907,let-7g,D014657
DB00907,let-7g,D001249
DB00907,let-7g,D013981
DB00907,let-7g,D006949
DB00907,let-7g,D008228
DB00907,let-7g,D008103
DB00907,let-7g,D006333
DB00907,let-7g,D008268
DB00907,let-7g,D003930
DB00907,let-7g,D006689
DB00907,let-7g,D058922
DB00907,let-7g,D001172
DB00907,let-7g,D002561
DB00907,let-7g,D009190
DB00907,let-7g,D010505
DB00907,let-7g,D066126
DB00907,let-7g,D013119
DB00907,let-7g,D009101
DB00907,let-7g,D007674
DB00907,let-7g,D006526
DB00907,let-7g,D016640
DB00907,let-7g,D011471
DB00907,let-7g,D002318
DB00907,let-7g,D053713
DB00907,let-7g,D002779
DB00907,let-7g,D024821
DB00907,let-7g,D050500
DB00907,let-7g,D005910
DB00907,let-7g,D000081029
DB00907,let-7g,D009133
DB00907,let-7g,D003865
DB00907,let-7g,D029424
DB00907,let-7g,D064726
DB00907,let-7g,D009767
DB00907,let-7g,D001281
DB00907,let-7g,D003928
DB00907,let-7g,D007249
DB00907,let-7g,D001022
DB00907,let-7g,D020370
DB00907,let-7g,D015451
DB00907,let-7g,D055959
DB00907,let-7g,D006332
DB00907,let-7g,D000075222
DB00907,let-7g,D007938
DB00907,let-7g,D020371
DB00907,let-7g,D006402
DB00907,let-7g,D010911
DB00907,let-7g,D011085
DB00907,let-7g,D012509
DB00907,let-7g,D010182
DB00907,let-7g,D011230
DB00907,let-7g,D007333
DB00907,let-7g,D001008
DB00907,let-7g,D001523
DB00907,let-7g,D010922
DB00907,let-7g,D019970
DB00907,let-7g,D018218
DB00907,let-7g,D011658
DB00907,let-7g,D019636
DB00907,let-7g,D001289
DB00907,let-7g,D004314
DB00907,let-7g,D003922
DB00907,let-7g,D008107
DB00907,let-7g,D012173
DB00907,let-7g,D000163
DB00907,let-7g,D006509
DB00907,let-7g,D020345
DB00907,let-7g,D004806
DB00907,let-7g,D005922
DB00907,let-7g,D012128
DB00907,let-7g,D005355
DB00907,let-7g,D001327
DB00907,let-7g,D055370
DB00907,let-7g,D000437
DB00907,let-7g,D012595
DB00907,let-7g,D058065
DB00907,let-7g,D020961
DB00907,let-7g,D011832
DB00907,let-7g,D008269
DB00907,let-7g,D002545
DB00907,let-7g,D002972
DB00907,let-7g,D054990
DB00907,let-7g,D016889
DB00907,let-7g,D009157
DB00907,let-7g,D000026
DB00907,let-7g,D058226
DB00907,let-7g,D000077192
DB00907,let-7g,D015212
DB00907,let-7g,D020388
DB00907,let-7g,D015428
DB00907,let-7g,D008659
DB00907,let-7g,D017379
DB00907,let-7g,D010190
DB00907,let-7g,D009062
DB00907,let-7g,D014029
DB00907,let-7g,D002295
DB00907,let-7g,D000236
DB00907,let-7g,D060825
DB00907,let-7g,D014397
DB00907,let-7g,D009103
DB00907,let-7g,D003424
DB00907,let-7g,D013921
DB00907,let-7g,D011655
DB00907,let-7g,D009442
DB00907,let-7g,D009456
DB00907,let-7g,D015535
DB00907,let-7g,D053201
DB00907,let-7g,D015464
DB00907,let-7g,D012859
DB00907,let-7g,D003324
DB00907,let-7g,D004715
DB00907,let-7g,D054198
DB00907,let-7g,D003327
DB00907,let-7g,D004833
DB00907,let-7g,D004827
DB00907,let-7g,D006976
DB00907,let-7g,D015470
DB00907,let-7g,D008527
DB00907,let-7g,D002294
DB00907,let-7g,D052016
DB00907,let-7g,D065626
DB00907,let-7g,D009447
DB00907,let-7g,D016393
DB00907,let-7g,C535531
DB00907,let-7g,C562602
DB00907,let-7g,D014929
DB00907,let-7g,D018269
DB00907,let-7g,D000860
DB00907,let-7g,D007511
DB00907,let-7g,D008288
DB00907,let-7g,D014890
DB00907,let-7g,D003876
DB00907,let-7g,D065627
DB00907,let-7g,D010001
DB00907,let-7g,D007248
DB00907,let-7g,D003323
DB00907,let-7g,D000755
DB00907,let-7g,D054058
DB00907,let-7g,D004938
DB00907,let-7g,D004719
DB00907,let-7g,D011014
DB00907,let-7g,D000690
DB00907,let-7g,D011470
DB00907,let-7g,D009202
DB00907,let-7g,D014947
DB00907,let-7g,D014652
DB00907,let-7g,D056735
DB00907,let-7g,D010518
DB00907,let-7g,D008180
DB00907,let-7i,D003920
DB00907,let-7i,D010003
DB00907,let-7i,D002357
DB00907,let-7i,D009765
DB00907,let-7i,D005757
DB00907,let-7i,D056770
DB00907,let-7i,D006967
DB00907,let-7i,D003872
DB00907,let-7i,D000077273
DB00907,let-7i,D020964
DB00907,let-7i,D000077277
DB00907,let-7i,D011225
DB00907,let-7i,D012559
DB00907,let-7i,D010024
DB00907,let-7i,D000086382
DB00907,let-7i,D000072660
DB00907,let-7i,D008171
DB00907,let-7i,D000077195
DB00907,let-7i,D010300
DB00907,let-7i,D003110
DB00907,let-7i,D018805
DB00907,let-7i,D007822
DB00907,let-7i,D012516
DB00907,let-7i,D017544
DB00907,let-7i,D014657
DB00907,let-7i,D013981
DB00907,let-7i,D006949
DB00907,let-7i,D008228
DB00907,let-7i,D008113
DB00907,let-7i,D008103
DB00907,let-7i,D018281
DB00907,let-7i,D002658
DB00907,let-7i,D006333
DB00907,let-7i,D013274
DB00907,let-7i,D008268
DB00907,let-7i,D003930
DB00907,let-7i,D006689
DB00907,let-7i,D002386
DB00907,let-7i,D000077216
DB00907,let-7i,D058922
DB00907,let-7i,D001172
DB00907,let-7i,D002561
DB00907,let-7i,D009190
DB00907,let-7i,D014376
DB00907,let-7i,D066126
DB00907,let-7i,D013119
DB00907,let-7i,D009101
DB00907,let-7i,D007674
DB00907,let-7i,D016640
DB00907,let-7i,D011471
DB00907,let-7i,D002318
DB00907,let-7i,D053713
DB00907,let-7i,D002779
DB00907,let-7i,D024821
